Broj izvještaja,Broj naloga,Datum izdavanja,Status verifikacije,Zahtjev za verifikaciju,Metoda,Vrsta,Proizvođač,Uređaj,Serijski broj,Verifikacija ispravna,Spoljašnji pregled 1,Spoljašnji pregled 2,Spoljašnji pregled 3,Spoljašnji pregled 4,VERIFIKACIJA GREŠKE MJERILA:,1: Zadana vrijednost [ml],1: Mjerena vrijednost [ml],1: Greška mjerenja [ % ],1: Dozvoljeno odstupanje  [ ± % ],1: Usklađeno,2: Zadana vrijednost [ml],2: Mjerena vrijednost [ml],2: Greška mjerenja [ % ],2: Dozvoljeno odstupanje  [ ± % ],2: Usklađeno,3: Zadana vrijednost [ml],3: Mjerena vrijednost [ml],3: Greška mjerenja [ % ],3: Dozvoljeno odstupanje  [ ± % ],3: Usklađeno,4: Zadana vrijednost [ml],4: Mjerena vrijednost [ml],4: Greška mjerenja [ % ],4: Dozvoljeno odstupanje  [ ± % ],4: Usklađeno,5: Zadana vrijednost [ml],5: Mjerena vrijednost [ml],5: Greška mjerenja [ % ],5: Dozvoljeno odstupanje  [ ± % ],5: Usklađeno,6: Zadana vrijednost [ml],6: Mjerena vrijednost [ml],6: Greška mjerenja [ % ],6: Dozvoljeno odstupanje  [ ± % ],6: Usklađeno,VERIFIKACIJA GREŠKE MJERILA:,7: Zadana vrijednost [mbar],7: Mjerena vrijednost [mbar],7: Greška mjerenja [ % ],7: Dozvoljeno odstupanje  [ ± % ],7: Usklađeno,8: Zadana vrijednost [mbar],8: Mjerena vrijednost [mbar],8: Greška mjerenja [ % ],8: Dozvoljeno odstupanje  [ ± % ],8: Usklađeno,9: Zadana vrijednost [mbar],9: Mjerena vrijednost [mbar],9: Greška mjerenja [ % ],9: Dozvoljeno odstupanje  [ ± % ],9: Usklađeno,10: Zadana vrijednost [mbar],10: Mjerena vrijednost [mbar],10: Greška mjerenja [ % ],10: Dozvoljeno odstupanje  [ ± % ],10: Usklađeno,11: Zadana vrijednost [mbar],11: Mjerena vrijednost [mbar],11: Greška mjerenja [ % ],11: Dozvoljeno odstupanje  [ ± % ],11: Usklađeno,12: Zadana vrijednost [mbar],12: Mjerena vrijednost [mbar],12: Greška mjerenja [ % ],12: Dozvoljeno odstupanje  [ ± % ],12: Usklađeno,Napomena
396/20,396/VL/20,27.2.2020.,Završena,Br. 4500123282 OD 25.02.2020.,Komparativna,Redovna,DRAGER,OXYLOG 3000+,ASBK-0078,DA,DA,DA,DA,DA,Volumen,"200,00","192,00","4,00","10,00",DA,"300,00","286,00","4,67","10,00",DA,"400,00","381,00","4,75","10,00",DA,"500,00","483,00","3,40","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
598/20,598/VL/20,27.4.2020.,Završena,Narudžbenica od 24.04.2020.,Komparativna,Redovna,Carefusion,Avea,AGV02079,DA,DA,DA,DA,DA,Volumen,"200,00","205,00","2,50","10,00",DA,"300,00","309,00","3,00","10,00",DA,"400,00","418,00","4,50","10,00",DA,"500,00","520,00","4,00","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
597/20,597/VL/20,27.4.2020.,Završena,Narudžbenica od 24.04.2020.,Komparativna,Redovna,Carefusion,Avea,AGV02295,DA,DA,DA,DA,DA,Volumen,"200,00","182,00","9,00","10,00",DA,"300,00","272,00","9,33","10,00",DA,"400,00","366,00","8,50","10,00",DA,"500,00","469,00","6,20","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
596/20,596/VL/20,27.4.2020.,Završena,Narudžbenica od 24.04.2020.,Komparativna,Redovna,Heinen Lowenstein,Elisa,0400000HUL52141176,DA,DA,DA,DA,DA,Volumen,"200,00","208,00","4,00","10,00",DA,"300,00","309,00","3,00","10,00",DA,"400,00","413,00","3,25","10,00",DA,"500,00","520,00","4,00","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
766/20,766/VL/20,30.4.2020.,Završena,Narudžbenica od 24.04.2020.,Komparativna,Redovna,IMT MEDICAL,Tip 1000,10252 - INV.BR,DA,DA,DA,DA,DA,Volumen,"50,00","48,20","3,60","10,00",DA,"70,00","68,70","1,86","10,00",DA,"100,00","99,60","0,40","10,00",DA,"200,00","187,30","6,35","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
927/20,927/VL/20,19.5.2020.,Završena, Narudžbenica od 14.05.2020.,Komparativna,Redovna,CURATIVE MEDICAL,GA ST 40,11320000B003,DA,DA,DA,DA,DA,Volumen,"200,00","0,00","0,00","10,00",DA,"300,00","0,00","0,00","10,00",DA,"400,00","0,00","0,00","10,00",DA,"500,00","0,00","0,00","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,8,"7,9","1,25",10,DA,10,"10,2",2,10,DA,12,"11,8","1,67",10,DA,14,"14,3","2,14",10,DA,16,"16,6","3,75",10,DA,18,"18,7","3,89",10,DA,
1216/20,1216/VL/20,30.6.2020.,Završena,Ugovor br. 33-04-1754-1/20 OD 15.04.2020.,Komparativna,Redovna,MAQUET,SERVO I,83784,DA,DA,DA,DA,DA,Volumen,"200,00","205,00","2,50","10,00",DA,"300,00","312,00","4,00","10,00",DA,"400,00","421,00","5,25","10,00",DA,"500,00","534,00","6,80","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1217/20,1217/VL/20,30.6.2020.,Završena,Ugovor br. 33-04-1754-1/20 OD 15.04.2020.,Komparativna,Redovna,MAQUET,SERVO I,85360,DA,DA,DA,DA,DA,Volumen,"200,00","204,00","2,00","10,00",DA,"300,00","309,00","3,00","10,00",DA,"400,00","408,00","2,00","10,00",DA,"500,00","519,00","3,80","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1218/20,1218/VL/20,30.6.2020.,Završena,Ugovor br. 33-04-1754-1/20 OD 15.04.2020.,Komparativna,Redovna,IMT MEDICAL,BELLA VISTA,MB152632,DA,DA,DA,DA,DA,Volumen,"200,00","210,00","5,00","10,00",DA,"300,00","324,00","8,00","10,00",DA,"400,00","427,00","6,75","10,00",DA,"500,00","545,00","9,00","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1442/20,1442/VL/20,23.7.2020.,Završena,Telefonska narudžbenica od 22.07.2020.,Komparativna,Prva,MINDRAY,SV 300,GB-04018511,DA,DA,DA,DA,DA,Volumen,"200,00","185,00","7,50","10,00",DA,"300,00","289,00","3,67","10,00",DA,"400,00","402,00","0,50","10,00",DA,"500,00","519,00","3,80","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1441/20,1441/VL/20,23.7.2020.,Završena,Telefonska narudžbenica od 22.07.2020.,Komparativna,Prva,MINDRAY,SV 300,GB-04018538,DA,DA,DA,DA,DA,Volumen,"200,00","187,00","6,50","10,00",DA,"300,00","293,00","2,33","10,00",DA,"400,00","402,00","0,50","10,00",DA,"500,00","522,00","4,40","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1440/20,1440/VL/20,23.7.2020.,Završena,Telefonska narudžbenica od 22.07.2020.,Komparativna,Prva,MINDRAY,SV 300,GB-04018567,DA,DA,DA,DA,DA,Volumen,"200,00","184,00","8,00","10,00",DA,"300,00","290,00","3,33","10,00",DA,"400,00","402,00","0,50","10,00",DA,"500,00","520,00","4,00","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1443/20,1443/VL/20,23.7.2020.,Završena,Telefonska narudžbenica od 22.07.2020.,Komparativna,Prva,MINDRAY,SV 300,GB-04018509,DA,DA,DA,DA,DA,Volumen,"200,00","186,00","7,00","10,00",DA,"300,00","291,00","3,00","10,00",DA,"400,00","404,00","1,00","10,00",DA,"500,00","526,00","5,20","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1695/20,1695/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Prva,DRAGER,EVITA 4,ASBH-0080/1695,DA,DA,DA,DA,DA,Volumen,"200,00","208,00","4,00","10,00",DA,"300,00","317,00","5,67","10,00",DA,"400,00","414,00","3,50","10,00",DA,"500,00","541,00","8,20","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1702/20,1702/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Prva,DRAGER,BABYLOG 8000+,ARUC-0032,DA,DA,DA,DA,DA,Volumen,"200,00","211,00","5,50","10,00",DA,"300,00","320,00","6,67","10,00",DA,"400,00","418,00","4,50","10,00",DA,"500,00","519,00","3,80","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1691/20,1691/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Redovna,DRAGER,EVITA 4,ARXH-0203,DA,DA,DA,DA,DA,Volumen,"200,00","218,00","9,00","10,00",DA,"300,00","324,00","8,00","10,00",DA,"400,00","419,00","4,75","10,00",DA,"500,00","536,00","7,20","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1694/20,1694/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Prva,DRAGER,EVITA XL,ASBH-0080/1694,DA,DA,DA,DA,DA,Volumen,"200,00","212,00","6,00","10,00",DA,"300,00","310,00","3,33","10,00",DA,"400,00","414,00","3,50","10,00",DA,"500,00","523,00","4,60","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1699/20,1699/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Prva,VIASYS,INFANT FLOW SIPAP,ARNO1125,DA,DA,DA,DA,DA,Volumen,"200,00","212,00","6,00","10,00",DA,"300,00","310,00","3,33","10,00",DA,"400,00","431,00","7,75","10,00",DA,"500,00","536,00","7,20","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1689/20,1689/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Prva,VIASYS,INFANT FLOW SIPAP,AKNO1236,DA,DA,DA,DA,DA,Volumen,"200,00","215,00","7,50","10,00",DA,"300,00","324,00","8,00","10,00",DA,"400,00","428,00","7,00","10,00",DA,"500,00","519,00","3,80","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1704/20,1704/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Redovna,DRAGER,EVITA 4,ARXH-0205,DA,DA,DA,DA,DA,Volumen,"200,00","212,00","6,00","10,00",DA,"300,00","314,00","4,67","10,00",DA,"400,00","421,00","5,25","10,00",DA,"500,00","519,00","3,80","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1688/20,1688/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Prva,VIASYS,INFANT FLOW SIPAP,AKNO1155,DA,DA,DA,DA,DA,Volumen,"200,00","217,00","8,50","10,00",DA,"300,00","328,00","9,33","10,00",DA,"400,00","435,00","8,75","10,00",DA,"500,00","542,00","8,40","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1703/20,1703/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Redovna,DRAGER,BABYLOG 8000+,ARWB-0021,DA,DA,DA,DA,DA,Volumen,"200,00","218,00","9,00","10,00",DA,"300,00","321,00","7,00","10,00",DA,"400,00","419,00","4,75","10,00",DA,"500,00","524,00","4,80","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1701/22,1701/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Prva,DRAGER,BABYLOG 8000+,ARPF-0024,DA,DA,DA,DA,DA,Volumen,"200,00","205,00","2,50","10,00",DA,"300,00","310,00","3,33","10,00",DA,"400,00","411,00","2,75","10,00",DA,"500,00","508,00","1,60","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1692/20,1692/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Prva,DRAGER,BABYLOG VN500,ASBB-0033,DA,DA,DA,DA,DA,Volumen,"200,00","217,00","8,50","10,00",DA,"300,00","311,00","3,67","10,00",DA,"400,00","410,00","2,50","10,00",DA,"500,00","528,00","5,60","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1700/20,1700/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Prva,VIASYS,INFANT FLOW SIPAP,BENO02158,DA,DA,DA,DA,DA,Volumen,"200,00","203,00","1,50","10,00",DA,"300,00","319,00","6,33","10,00",DA,"400,00","428,00","7,00","10,00",DA,"500,00","515,00","3,00","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1697/20,1697/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Prva,DRAGER,BABYLOG 8000+,ARWB-0022,DA,DA,DA,DA,DA,Volumen,"200,00","215,00","7,50","10,00",DA,"300,00","324,00","8,00","10,00",DA,"400,00","421,00","5,25","10,00",DA,"500,00","538,00","7,60","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1686/20,1686/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Prva,VIASYS,INFANT FLOW SIPAP,AKNO1132,DA,DA,DA,DA,DA,Volumen,"200,00","189,00","5,50","10,00",DA,"300,00","294,00","2,00","10,00",DA,"400,00","378,00","5,50","10,00",DA,"500,00","481,00","3,80","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1684/20,1684/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Prva,VIASYS,INFANT FLOW SIPAP,AKNO1160,DA,DA,DA,DA,DA,Volumen,"200,00","212,00","6,00","10,00",DA,"300,00","316,00","5,33","10,00",DA,"400,00","419,00","4,75","10,00",DA,"500,00","521,00","4,20","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1690/20,1690/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Prva,VIASYS,BABYLOG 8000,ARWE-0095,DA,DA,DA,DA,DA,Volumen,"200,00","212,00","6,00","10,00",DA,"300,00","314,00","4,67","10,00",DA,"400,00","420,00","5,00","10,00",DA,"500,00","528,00","5,60","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1705/20,1705/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Redovna,DRAGER,BABYLOG 8000 +,ARMK0026,DA,DA,DA,DA,DA,Volumen,"200,00","210,00","5,00","10,00",DA,"300,00","316,00","5,33","10,00",DA,"400,00","429,00","7,25","10,00",DA,"500,00","536,00","7,20","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1696/20,1696/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Prva,DRAGER,BABYLOG 8000+,ARWB-0025,DA,DA,DA,DA,DA,Volumen,"200,00","205,00","2,50","10,00",DA,"300,00","311,00","3,67","10,00",DA,"400,00","414,00","3,50","10,00",DA,"500,00","521,00","4,20","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1687/20,1687/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Prva,VIASYS,INFANT FLOW SIPAP,AKNO1220,DA,DA,DA,DA,DA,Volumen,"200,00","214,00","7,00","10,00",DA,"300,00","325,00","8,33","10,00",DA,"400,00","423,00","5,75","10,00",DA,"500,00","537,00","7,40","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
1685/20,1685/VL/20,29.7.2020.,Završena,4500127936 / 20.07.2020.,Komparativna,Prva,VIASYS,INFANT FLOW SIPAP,AKNO1157,DA,DA,DA,DA,DA,Volumen,"200,00","218,00","9,00","10,00",DA,"300,00","313,00","4,33","10,00",DA,"400,00","421,00","5,25","10,00",DA,"500,00","519,00","3,80","10,00",DA,600,0,0,10,DA,700,0,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
2288/20,2288/VL/20,13.8.2020.,Završena,Narudžbenica 4500128231 / 30.07.2020.,Komparativna,Prva,DRAGER,EVITA XL,ASCD-0052,DA,DA,DA,DA,DA,Volumen,"200,00","192,00","4,00","10,00",DA,"300,00","291,00","3,00","10,00",DA,"400,00","387,00","3,25","10,00",DA,"500,00","486,00","2,80","10,00",DA,1,1,0,10,DA,1,1,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
2337/20,2337/VL/20,1.9.2020.,Završena,Narudžbenica br. 4500128408 / 06.08.2020,Komparativna,Redovna,DRAGER,EVITA XL,ASBF-0079,DA,DA,DA,DA,DA,Volumen,"200,00","205,00","2,50","10,00",DA,"300,00","310,00","3,33","10,00",DA,"400,00","424,00","6,00","10,00",DA,"500,00","518,00","3,60","10,00",DA,400,424,6,10,DA,500,518,"3,6",10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
2339/20,2339/VL/20,1.9.2020.,Završena,Narudžbenica br. 4500128408 / 06.08.2020.,Komparativna,Redovna,DRAGER,EVITA XL,ASBF-0087,DA,DA,DA,DA,DA,Volumen,"200,00","195,00","2,50","10,00",DA,"300,00","296,00","1,33","10,00",DA,"400,00","384,00","4,00","10,00",DA,"500,00","471,00","5,80","10,00",DA,400,384,4,10,DA,500,471,"5,8",10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
2347/20,2347/VL/20,1.9.2020.,Završena,Narudžbenica br. 4500128408 / 06.08.2020.,Komparativna,Redovna,DRAGER,EVITA 4,ARXH-0204,DA,DA,DA,DA,DA,Volumen,"200,00","207,00","3,50","10,00",DA,"300,00","311,00","3,67","10,00",DA,"400,00","417,00","4,25","10,00",DA,"500,00","515,00","3,00","10,00",DA,400,417,"4,25",10,DA,500,515,3,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
2335/20,2335/VL/20,1.9.2020.,Završena,Narudžbenica br. 4500128408 / 06.08.2020.,Komparativna,Redovna,DRAGER,EVITA XL,ASBF-0081,DA,DA,DA,DA,DA,Volumen,"200,00","190,00","5,00","10,00",DA,"300,00","287,00","4,33","10,00",DA,"400,00","374,00","6,50","10,00",DA,"500,00","489,00","2,20","10,00",DA,400,374,"6,5",10,DA,500,489,"2,2",10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
2303/20,2303/VL/20,1.9.2020.,Završena,Narudžbenica br. 4500128406 / 06.08.2020.,Komparativna,Redovna,GE - General Electric,CARESCAPE 860,CBRU400955,DA,DA,DA,DA,DA,Volumen,"200,00","185,00","7,50","10,00",DA,"300,00","275,00","8,33","10,00",DA,"400,00","376,00","6,00","10,00",DA,"500,00","477,00","4,60","10,00",DA,1,1,0,10,DA,1,1,0,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
2343/20,2343/VL/20,1.9.2020.,Završena,Narudžbenica br. 4500128408 / 06.08.2020.,Komparativna,Redovna,DRAGER,EVITA XL,ASBF-0080,DA,DA,DA,DA,DA,Volumen,"200,00","182,00","9,00","10,00",DA,"300,00","285,00","5,00","10,00",DA,"400,00","371,00","7,25","10,00",DA,"500,00","459,00","8,20","10,00",DA,400,371,"7,25",10,DA,500,459,"8,2",10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
2338/20,2338/VL/20,1.9.2020.,Završena,Narudžbenica br. 4500128408 / 06.08.2020.,Komparativna,Redovna,DRAGER,EVITA XL,ASBF-0085,DA,DA,DA,DA,DA,Volumen,"200,00","181,00","9,50","10,00",DA,"300,00","275,00","8,33","10,00",DA,"400,00","378,00","5,50","10,00",DA,"500,00","462,00","7,60","10,00",DA,400,378,"5,5",10,DA,500,462,"7,6",10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
2340/20,2340/VL/20,1.9.2020.,Završena,Narudžbenica br. 4500128408 / 06.08.2020.,Komparativna,Redovna,DRAGER,EVITA XL,ASBF-0082,DA,DA,DA,DA,DA,Volumen,"200,00","193,00","3,50","10,00",DA,"300,00","287,00","4,33","10,00",DA,"400,00","391,00","2,25","10,00",DA,"500,00","488,00","2,40","10,00",DA,400,391,"2,25",10,DA,500,488,"2,4",10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
2301/20,2301/VL/20,1.9.2020.,Završena,Narudžbenica br. 4500128406 / 06.08.2020.,Komparativna,Redovna,GE - General Electric,CARESCAPE 860,CBRU400957,DA,DA,DA,DA,DA,Volumen,"200,00","197,00","1,50","10,00",DA,"300,00","288,00","4,00","10,00",DA,"400,00","383,00","4,25","10,00",DA,"500,00","476,00","4,80","10,00",DA,1,1,0,0,DA,1,1,0,0,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
2336/20,2336/VL/20,1.9.2020.,Završena,Narudžbenica br. 4500128408 / 06.08.2020.,Komparativna,Redovna,DRAGER,EVITA XL,ASBF-0083,DA,DA,DA,DA,DA,Volumen,"200,00",195,"2,50","10,00",DA,"300,00",289,"3,67","10,00",DA,"400,00",391,"2,25","10,00",DA,"500,00",488,"2,40","10,00",DA,400,391,"2,25",10,DA,500,488,"2,4",10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
2345/20,2345/VL/20,1.9.2020.,Završena,Narudžbenica br. 4500128408 / 06.08.2020.,Komparativna,Redovna,DRAGER,EVITA XL,ASBF-0087,DA,DA,DA,DA,DA,Volumen,"200,00",195,"2,50","10,00",DA,"300,00",296,"1,33","10,00",DA,"400,00",384,"4,00","10,00",DA,"500,00",471,"5,80","10,00",DA,400,384,4,10,DA,500,471,"5,8",10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
2344/20,2344/VL/20,1.9.2020.,Završena,Narudžbenica br. 4500128408 / 06.08.2020.,Komparativna,Redovna,DRAGER,EVITA XL,ASBF-0088,DA,DA,DA,DA,DA,Volumen,"200,00","197,00","1,50","10,00",DA,"300,00","290,00","3,33","10,00",DA,"400,00","386,00","3,50","10,00",DA,"500,00","480,00","4,00","10,00",DA,400,386,"3,5",10,DA,500,480,4,10,DA,Pritisak,200,0,0,10,DA,300,0,0,10,DA,400,0,0,10,DA,500,0,0,10,DA,700,0,0,10,DA,900,0,0,10,DA,
